id;Плейлист;Название видео;Лайки;Дизлайки;Просмотры;Комментарии;Продолжительность(с);Дата публикации
502;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Полицейский с Рублевки. Новогодний беспредел 2 - впервые в жизни ушел из кинотеатра...;31146;2842;340174;3641;982.0;2019-12-14T10:39:42Z
503;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Достать ножи - лучший детектив за последние годы (обзор фильма);16936;493;250770;1562;723.0;2019-12-09T15:10:28Z
504;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Холодное сердце 2 - нам нужны твои деньги! (обзор мультфильма);10444;1875;160778;1533;903.0;2019-12-01T17:50:03Z
505;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Форд против Феррари - лучший фильм 2019 года (еще один);19144;423;240295;1185;799.0;2019-11-20T20:11:55Z
506;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Мидуэй - эпичный эпик фильм (обзор);7721;467;131345;713;938.0;2019-11-17T19:39:36Z
507;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Доктор Сон - лучший сиквел десятилетия? Смысл фильма и обзор;11267;486;176963;829;659.0;2019-11-11T17:12:06Z
508;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Терминатор: Темные судьбы - почему настолько плохо? (обзор фильма);32405;4232;778134;6404;1195.0;2019-11-03T12:00:56Z
509;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Зомбилэнд 2: Контрольный выстрел - хорошая комедия? (обзор фильма);9157;1034;177856;665;459.0;2019-10-30T15:46:22Z
510;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Малефисента: Владычица тьмы - лучшее фэнтези года? (обзор фильма);8340;667;137283;716;603.0;2019-10-19T18:45:07Z
511;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Гемини - Уилл Смит опять удивляет (обзор фильма);12538;863;249776;838;740.0;2019-10-12T17:58:27Z
512;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Джокер - лучший фильм по мотивам комиксов 2019;19886;6484;402344;3679;1275.0;2019-10-08T17:19:43Z
513;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;К ЗВЕЗДАМ - ЛУЧШИЙ ФАНТАСТИЧЕСКИЙ ФИЛЬМ 2019;15862;1730;236558;2637;1307.0;2019-09-30T12:59:59Z
514;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Тайна печати дракона - как Арни и Джеки шкварятся в пропагандонском говнище;36884;4013;583285;4807;1412.0;2019-09-21T18:01:10Z
515;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ОНО 2 - обзор фильма 2019;16569;1074;299762;1166;437.0;2019-09-07T15:15:35Z
516;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Однажды в Голливуде - лучший фильм Тарантино? О чем он? (обзор);22274;5975;580186;2976;1226.0;2019-08-10T15:40:44Z
517;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Форсаж: Хоббс и Шоу - ХУДШИЙ БОЕВИК ВЕКА (обзор фильма);27530;7941;658537;4215;1208.0;2019-08-07T18:16:41Z
518;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КОРОЛЬ ЛЕВ 2019 - ЗАЧЕМ СМОТРЕТЬ РЕМЕЙК ШЕДЕВРА? (обзор фильма);17998;1373;347921;1851;795.0;2019-07-18T13:07:56Z
519;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Человек-паук 2: Вдали от дома - ЛУЧШЕ МСТИТЕЛЕЙ (обзор фильма);19431;1160;302133;1253;684.0;2019-07-06T13:27:30Z
520;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ИСТОРИЯ ИГРУШЕК 4 - ЗАЧЕМ? (обзор мультфильма);11068;622;215899;747;673.0;2019-06-22T19:25:31Z
521;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЛЮДИ В ЧЕРНОМ: ИНТЕРНЭШНЛ - ПРЕДЕЛ БЕЗДАРНОСТИ (обзор фильма);19282;1867;343755;1459;851.0;2019-06-17T20:46:13Z
522;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТЕМНЫЙ ФЕНИКС - ОПЯТЬ ПРОВАЛ?;11722;826;252749;1011;636.0;2019-06-10T14:41:17Z
523;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ГОДЗИЛЛА 2: Король монстров - СТОИТ ЛИ СМОТРЕТЬ? (обзор фильма);12384;3644;271219;2059;656.0;2019-06-01T19:22:24Z
524;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;АЛАДДИН - ПЛЕВОК В ДУШУ? (обзор фильма);19366;1268;408045;1515;756.0;2019-05-25T15:42:33Z
525;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Джон Уик 3 – сирота из Беларуси (обзор фильма);11597;4162;306274;1610;707.0;2019-05-18T09:00:24Z
526;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МСТИТЕЛИ: ФИНАЛ - МАССОВАЯ ИСТЕРИЯ ИЛИ КУЛЬТУРНЫЙ ФЕНОМЕН?;31612;16566;606492;10774;2843.0;2019-05-03T16:38:02Z
527;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МИЛЛИАРД - ДНО РОССИЙСКОЙ КОМЕДИИ! (обзор фильма);30976;2038;452714;3711;864.0;2019-04-20T18:24:56Z
528;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ХЕЛЛБОЙ - АДСКИ ПЛОХ? (обзор фильма);13383;1678;293277;1306;683.0;2019-04-13T15:13:41Z
529;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ШАЗАМ! - ЛУЧШИЙ ФИЛЬМ DC? (обзор);17369;1207;290026;1084;634.0;2019-04-06T10:44:45Z
530;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДАМБО - КОМУ СТОИТ СМОТРЕТЬ? (обзор фильма);6335;250;101069;296;455.0;2019-03-30T15:16:00Z
531;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Рождённый стать королём - стоит ли смотреть? (обзор фильма);5543;241;101390;265;395.0;2019-03-16T16:06:37Z
532;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КАПИТАН МАРВЕЛ – стоит ли смотреть перед МСТИТЕЛЯМИ 4? (обзор фильма);20306;3777;371475;3058;788.0;2019-03-09T18:00:43Z
533;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВЛАСТЬ - 8 НОМИНАЦИЙ НА ОСКАР. ЛУЧШИЙ ФИЛЬМ 2019 ГОДА?;9731;305;181632;663;807.0;2019-02-25T18:18:12Z
534;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;АЛИТА: БОЕВОЙ АНГЕЛ - стоит ли смотреть? (обзор фильма);11401;4697;333427;3334;671.0;2019-02-15T15:29:14Z
535;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЗАВОД - ФИЛЬМ ПРО ПСОВ РЕЖИМА (обзор);8884;3148;220410;1395;617.0;2019-02-10T18:32:23Z
536;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ФАВОРИТКА - 10 НОМИНАЦИЙ НА ОСКАР (обзор фильма);11060;696;261900;749;503.0;2019-02-02T17:36:40Z
537;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Море соблазна - КАК ИНТЕРСТЕЛЛАР? О чём фильм? (обзор);8455;557;180664;541;647.0;2019-01-27T17:24:04Z
538;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЗЕЛЁНАЯ КНИГА - ФИЛЬМ ГОДА (обзор);19720;762;387264;1350;628.0;2019-01-25T14:31:04Z
539;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СТЕКЛО - КУСОК ГОВНА! (обзор фильма);15551;15202;581600;3710;762.0;2019-01-17T14:37:22Z
540;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КРИД 2 - ЗАКАТ СТАЛЛОНЕ и РОККИ (обзор фильма);12359;3601;236826;1494;622.0;2019-01-12T16:11:49Z
541;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЁЛКИ ПОСЛЕДНИЕ - ХИТРОЖОПЫЙ ФИЛЬМ-РЕКЛАМА (обзор);27033;1779;314882;2997;732.0;2018-12-29T14:47:10Z
542;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ГРИНЧ - ЛУЧШЕ ГРИНЧА КЕРРИ? (обзор мультфильма);9292;969;208122;588;522.0;2018-12-18T16:46:04Z
543;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;БАМБЛБИ - ПРИЯТНАЯ НЕОЖИДАННОСТЬ (обзор фильма);13274;1108;226905;1096;520.0;2018-12-17T17:46:40Z
544;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Человек паук: Через вселенные - СТОИТ ЛИ СМОТРЕТЬ? (обзор мультфильма);7459;6247;160830;1486;602.0;2018-12-16T16:28:43Z
545;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;АКВАМЕН - УБОГОЕ ДНИЩЕ! (обзор фильма);14256;17424;343153;5111;697.0;2018-12-15T17:01:30Z
546;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Хроники хищных городов - СТОИТ ЛИ СМОТРЕТЬ? (обзор фильма);10812;916;249016;920;602.0;2018-12-08T16:52:47Z
547;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;РОБИН ГУД: НАЧАЛО - КАТОРГА ДЛЯ ГЛАЗ (обзор фильма);14590;987;266803;1093;735.0;2018-12-01T17:48:25Z
548;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;АПГРЕЙД - ЛУЧШЕ ВЕНОМА (обзор фильма);11964;650;194103;846;480.0;2018-11-24T16:53:45Z
549;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Фантастические твари 2: Преступления Грин-де-Вальда - ПОЧЕМУ НАСТОЛЬКО ПЛОХО? (обзор фильма);12126;3312;279551;1688;747.0;2018-11-19T17:02:17Z
550;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ОВЕРЛОРД - АДСКИЙ ФИЛЬМ (обзор);8443;2045;225581;792;561.0;2018-11-11T10:30:16Z
551;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;БОГЕМСКАЯ РАПСОДИЯ - КОМУ СТОИТ СМОТРЕТЬ? (обзор фильма);21997;1709;585533;2462;754.0;2018-11-07T11:27:14Z
552;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;РЕПРОДУКЦИЯ - САМЫЙ СМЕШНОЙ ФИЛЬМ С КИАНУ РИВЗОМ (обзор);6796;652;149445;562;492.0;2018-10-27T16:01:39Z
553;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Примадонна – ХОРОШИЙ ФИЛЬМ, который ТЫ ПРОПУСТИШЬ (обзор);4191;136;58557;234;480.0;2018-10-22T17:27:29Z
554;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ХЭЛЛОУИН - ОБЗОР ФИЛЬМА;7722;1372;144888;865;467.0;2018-10-20T18:53:22Z
555;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МЭНДИ - Николас Кейдж в наркоманском Аду. Смысл фильма (обзор);6823;1270;140872;664;534.0;2018-10-16T17:03:33Z
556;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Ничего хорошего в отеле Эль рояль - КАК У ТАРАНТИНО (обзор фильма);8207;368;151472;372;618.0;2018-10-15T19:24:57Z
557;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Человек на луне - НОВЫЙ ШЕДЕВР? (обзор фильма);7746;333;138898;688;611.0;2018-10-13T17:44:06Z
558;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВЕНОМ – СТОИТ ЛИ СМОТРЕТЬ? (обзор фильма);10973;4952;252316;2051;684.0;2018-10-08T16:47:30Z
559;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Тайна дома с часами - Гарри Поттер для бедных (обзор фильма);5566;605;116178;Null;462.0;2018-09-29T15:51:02Z
560;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Агент Джонни Инглиш 3.0 - СМЕШНО или НЕТ? Британский стыд (обзор фильма);7314;980;155906;614;497.0;2018-09-23T16:44:49Z
561;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ХИЩНИК – ВЕСЁЛЫЙ ТРЕШАК (обзор фильма);15892;976;205300;1372;510.0;2018-09-16T17:21:23Z
562;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВЕЛИКИЙ УРАВНИТЕЛЬ 2 - стоит смотреть или нет? (обзор фильма);5159;586;121928;391;409.0;2018-09-09T13:30:54Z
563;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;АЛЬФА - ОБЗОР ФИЛЬМА;6587;1356;152775;773;412.0;2018-08-26T10:45:58Z
564;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Мег: Монстр глубины - Стэтхэм на ДНЕ МАРИАНСКОЙ ВПАДИНЫ! (обзор фильма);13747;1869;287979;1109;484.0;2018-08-13T09:37:35Z
565;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МИССИЯ НЕВЫПОЛНИМА 6: Последствия - ЛУЧШИЙ ЭКШЕН-ФИЛЬМ 2018 ГОДА! Трюки Тома Круза (обзор);13531;424;190391;767;653.0;2018-07-31T17:54:38Z
566;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Клуб миллиардеров – лучше Волка с Уолл-стрит? (обзор фильма);7201;647;156198;334;422.0;2018-07-21T16:36:38Z
567;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;НЕБОСКРЁБ - УГАРНО ГЛУПЫЙ БОЕВИК (обзор фильма);7716;705;167097;528;445.0;2018-07-16T15:12:55Z
568;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЧЕЛОВЕК-МУРАВЕЙ И ОСА - КВАНТОВАЯ ХЕРНЯ (обзор фильма);7877;4309;167361;1339;638.0;2018-07-08T15:59:28Z
569;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТЫ ВОДИШЬ! – ХОРОШАЯ КОМЕДИЯ (обзор фильма);9763;327;152257;369;398.0;2018-06-30T17:05:16Z
570;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;8 ПОДРУГ ОУШЕНА – ЛУЧШЕ 11 ДРУЗЕЙ? (обзор фильма);8612;958;174114;740;602.0;2018-06-22T18:02:15Z
571;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СУПЕРСЕМЕЙКА 2 - НАСТОЛЬКО ХОРОША? (обзор мультфильма);10525;670;180592;566;643.0;2018-06-17T17:13:42Z
572;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Мир Юрского периода 2 - СМЕШНОЙ ЗРЕЛИЩНЫЙ ТРЭШАК (обзор фильма);10175;1814;217900;928;672.0;2018-06-10T15:22:12Z
573;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КРАСНЫЙ ВОРОБЕЙ – РЖАЧ С ДЖЕННИФЕР ЛОУРЕНС (обзор фильма);20298;3448;538623;2274;526.0;2018-06-03T15:21:02Z
574;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ХАН СОЛО: Звёздные войны. Истории - стоит ли смотреть? (обзор фильма);7527;769;149292;626;468.0;2018-05-27T17:18:02Z
575;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДЭДПУЛ 2 - опять ГОВНО? (обзор фильма);11461;12709;233996;2856;718.0;2018-05-22T17:33:36Z
576;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТАКСИ 5 – ПОЧЕМУ ТАКОЕ ГОВНО? Как Люк Бессон оказался на грани банкротства? (обзор фильма);25123;1578;572554;1496;627.0;2018-05-16T19:03:11Z
577;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Мстители: Война бесконечности – ПРЕВЗОШЛА ВСЕ МОИ ОЖИДАНИЯ… (обзор без спойлеров);18107;1771;391683;1633;738.0;2018-05-02T19:07:07Z
578;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТРЕНЕР – РУССКИЙ ФИЛЬМ ЗА КОТОРЫЙ НЕ СТЫДНО. (обзор);8123;1330;204201;711;675.0;2018-04-24T09:42:56Z
579;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТИТАН - обзор фильма;6368;298;125051;333;338.0;2018-04-20T16:38:42Z
580;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;РЭМПЕЙДЖ - ТУПОЙ, НО ЗРЕЛИЩНЫЙ (обзор фильма);6300;439;127712;354;386.0;2018-04-14T15:41:47Z
581;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Тихое место - саспенс ради саспенса (обзор фильма);10782;5495;257869;2440;619.0;2018-04-12T15:54:02Z
582;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Жажда смерти – Брюс Уиллис таки ВЫЛЕЗ или ОПЯТЬ ШЛАК? (обзор фильма);5496;377;105985;296;358.0;2018-04-07T14:51:39Z
583;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПЕРВОМУ ИГРОКУ ПРИГОТОВИТЬСЯ - ЛУЧШИЙ ФИЛЬМ ПРО ИГРЫ! (обзор);13032;747;222268;1134;607.0;2018-03-31T20:46:14Z
584;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТИХООКЕАНСКИЙ РУБЕЖ 2 - превратился в ТРАНСФОРМЕРОВ? (обзор фильма);15131;2700;299833;1469;602.0;2018-03-24T11:59:46Z
585;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Tomb Raider: Лара Крофт – ГРАФОООН! ЭКШОООН! ФЕЙСПАААЛМ! (обзор фильма);11384;2073;191529;1128;414.0;2018-03-17T14:35:07Z
586;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЧЁРНАЯ ПАНТЕРА - ХУДШИЙ ФИЛЬМ МАРВЕЛ? (обзор);18775;11453;438159;3403;610.0;2018-02-27T14:30:42Z
587;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;О ЧЁМ ГОВОРЯТ МУЖЧИНЫ ПРОДОЛЖЕНИЕ - О ЧЁМ БЫ ЕЩЁ ПОТРЫНДЕТЬ? (обзор фильма);6573;1422;122196;554;490.0;2018-02-25T16:53:31Z
588;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;50 ОТТЕНКОВ СВОБОДЫ - ЭТО ЕЩЁ НЕ КОНЕЦ?! (обзор фильма);15640;1945;462351;1239;543.0;2018-02-10T18:21:34Z
589;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Три билборда на границе Эббинга, Миссури - О ЧЁМ ФИЛЬМ? (обзор);10346;549;209576;641;500.0;2018-02-04T16:59:54Z
590;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Бегущий в лабиринте 3: Лекарство от смерти - БЕЗЫДЕЙНЫЙ БРЕД на 2,5 часа! (обзор фильма);14950;3379;295678;1736;565.0;2018-01-28T17:51:37Z
591;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДВИЖЕНИЕ ВВЕРХ – МАССОВАЯ ИСТЕРИЯ! (обзор фильма);32447;8024;468791;4752;823.0;2018-01-25T17:09:39Z
592;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ФОРМА ВОДЫ – ЛУЧШИЙ ФИЛЬМ ГИЛЬЕРМО ДЕЛЬ ТОРО? (обзор);10630;540;211050;710;459.0;2018-01-21T11:08:50Z
593;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВЕЛИЧАЙШИЙ ШОУМЕН –  Хью Джекман снова пляшет (обзор фильма);8453;391;156611;477;407.0;2018-01-12T18:38:13Z
594;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Джуманджи 2: Зов джунглей – сношение классики или не? (обзор фильма);10603;597;205663;496;505.0;2017-12-23T16:51:04Z
595;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЁЛКИ НОВЫЕ 2017 – ЛЮДИ ОСТАНОВИТЕСЬ! ХВАТИТ ИХ КОРМИТЬ!;17638;981;240265;1168;414.0;2017-12-22T19:10:55Z
596;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Звёздные войны 8: Последние джедаи – ЛУЧШИЙ ЭПИЗОД ИЛИ НЕВЕРОЯТНЫЙ СЛИВ? (обзор фильма);15583;4045;289642;1979;910.0;2017-12-17T18:37:09Z
597;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Легенда о Коловрате – дебош на китайском рынке (обзор фильма);28288;8424;608966;3953;896.0;2017-12-02T18:13:30Z
598;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Тайна Коко – ЛУЧШИЙ МУЛЬТФИЛЬМ 2017 ГОДА (обзор);13194;416;347201;751;670.0;2017-11-27T09:14:24Z
599;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Лига справедливости – закос под Мстителей МАРВЕЛ (обзор фильма);15028;2781;314165;1771;837.0;2017-11-19T17:27:39Z
600;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Дело храбрых – достойный фильм, который ты пропустишь из-за Лиги справедливости;12266;317;138009;651;457.0;2017-11-17T19:00:02Z
601;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Убийство в ""Восточном экспрессе"" – ПРИТОРНЫЙ ФАРС (обзор фильма)";7543;1751;202663;793;608.0;2017-11-13T16:31:27Z
602;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТОР: РАГНАРЁК - шутки на похоронах (обзор фильма);17541;5491;378100;2395;891.0;2017-11-06T11:17:48Z
603;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МАТИЛЬДА – обзор фильма и всего скандала вокруг него;17411;973;518805;1266;934.0;2017-10-30T18:58:50Z
604;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ГЕОШТОРМ - ФИЛЬМ БЕЗ ГЕОШТОРМА (обзор);8806;606;198429;395;548.0;2017-10-21T20:17:29Z
605;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Сделано в Америке – Том Круз уже не тащит? (обзор фильма);7135;723;165560;439;547.0;2017-10-14T16:41:55Z
606;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Бегущий по лезвию 2049 – продолжение, которое понравится далеко НЕ всем (обзор фильма);11871;673;237161;844;844.0;2017-10-07T19:35:23Z
607;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;НАЁМНИК – АМЕРИКАНСКИЙ ОТВЕТ КРЫМУ (нет) (обзор фильма);5701;1153;119867;254;369.0;2017-09-30T09:53:49Z
608;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КРЫМ (фильм) - ОБЗОР САМОГО КОНЧЕНОГО ПРОПАГАНДОНСКОГО ВЫСЕРА;58073;18596;978032;5472;497.0;2017-09-28T20:58:16Z
609;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;КИНГСМАН 2: Золотое кольцо – ОБЗОР ФИЛЬМА;9765;807;239395;429;609.0;2017-09-23T16:09:56Z
610;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МАМА! (2017) - О ЧЁМ ФИЛЬМ? Библейское безумие Даррена Аронофски? (ОБЗОР);12284;2719;402319;1105;801.0;2017-09-18T12:44:25Z
611;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ОНО - обзор фильма 2017;16714;6785;540375;Null;729.0;2017-09-14T19:50:52Z
612;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Телохранитель киллера – МАЗАФАКА ДНО? (обзор фильма);6567;1600;170777;506;438.0;2017-08-19T14:34:24Z
613;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Валериан и город тысячи планет - обзор фильма;10185;2098;247565;932;611.0;2017-08-12T16:09:53Z
614;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Тёмная башня – обзор фильма для тех, кто помнит лицо своего отца!;9576;676;187671;459;546.0;2017-08-06T16:15:47Z
615;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ВЗРЫВНАЯ БЛОНДИНКА - ВЗРЫВАЕТ МОЗГ! (обзор фильма);7973;771;189316;427;497.0;2017-07-30T18:26:18Z
616;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ДЮНКЕРК – НЕВЕРОЯТНОЕ КИНО НЕ ДЛЯ ВСЕХ (обзор);14325;1114;245708;1036;871.0;2017-07-24T16:44:51Z
617;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ПЛАНЕТА ОБЕЗЬЯН: ВОЙНА -  НЕВЕРОЯТНО ПЕРЕОЦЕНЕННЫЙ ФИЛЬМ (обзор);7523;3670;189107;902;711.0;2017-07-17T17:46:24Z
618;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;"Почему ""Человек-Паук: Возвращение домой"" ХУЖЕ старого Паука (обзор фильма)";17289;5091;403352;2420;960.0;2017-07-10T17:22:17Z
619;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ГАДКИЙ Я 3 - ДЕТСКИЙ ПОНОС? (обзор мультфильма);6984;1595;168844;559;457.0;2017-07-04T11:00:35Z
620;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТРАНСФОРМЕРЫ 5 – ОТЛИЧНЫЙ ЭКШЕН-ФИЛЬМ? (обзор);11261;1438;271230;734;681.0;2017-06-24T21:23:36Z
621;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ТАЧКИ 3 – обзор, или как Дисней зарабатывает МИЛЛИАРДЫ долларов?;7437;1483;172266;524;576.0;2017-06-17T18:16:25Z
622;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;МУМИЯ – НЕВЫПОЛНИМА с ТОМОМ КРУЗОМ (обзор фильма);9124;909;246682;565;514.0;2017-06-10T16:24:32Z
623;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;СПАСАТЕЛИ МАЛИБУ – ТУПОЙ, НО СМЕШНОЙ! (обзор фильма);14041;1059;256291;481;487.0;2017-06-05T11:20:44Z
624;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЧУДО-ЖЕНЩИНА – РЕАЛЬНО ЛУЧШИЙ ФИЛЬМ DC (НЕТ). (ОБЗОР ФИЛЬМА);10570;6388;275185;1650;753.0;2017-06-04T09:42:21Z
625;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Пираты Карибского моря 5 - ПЛОХОЕ, НО ХОРОШЕЕ КИНО (обзор фильма);15237;1619;468187;958;720.0;2017-05-26T20:20:34Z
626;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;ЧУЖОЙ: ЗАВЕТ – ОТЛИЧНОЕ УМНОЕ КИНО? (обзор фильма);16596;1790;418239;1265;670.0;2017-05-20T19:20:18Z
627;ОБЗОРЫ ПРЕМЬЕР ФИЛЬМОВ;Меч короля Артура – БЕЗДАРНЫЙ КИТЧ? (обзор фильма);8166;10231;300971;1915;528.0;2017-05-12T17:56:55Z
